,title,timestamp,edits
1219,"Cathedral of the Immaculate Conception (Portland, Maine)",2013-12-31 00:00:00,1
1220,"Cathedral of the Immaculate Conception (Portland, Maine)",2014-12-31 00:00:00,8
1221,"Cathedral of the Immaculate Conception (Portland, Maine)",2015-12-31 00:00:00,9
1222,"Cathedral of the Immaculate Conception (Portland, Maine)",2016-12-31 00:00:00,6
1223,Central New Annan,2009-12-31 00:00:00,2
1224,Central New Annan,2012-12-31 00:00:00,1
1225,Central New Annan,2013-12-31 00:00:00,2
1226,Central New Annan,2014-12-31 00:00:00,1
1227,Central New Annan,2015-12-31 00:00:00,2
1228,Cercina,2010-12-31 00:00:00,10
1229,Cercina,2012-12-31 00:00:00,1
1230,Cercina,2013-12-31 00:00:00,1
1231,Chailly-en-Gâtinais,2008-12-31 00:00:00,5
1232,Chailly-en-Gâtinais,2009-12-31 00:00:00,8
1233,Chailly-en-Gâtinais,2010-12-31 00:00:00,3
1234,Chailly-en-Gâtinais,2011-12-31 00:00:00,5
1235,Chailly-en-Gâtinais,2012-12-31 00:00:00,5
1236,Chailly-en-Gâtinais,2013-12-31 00:00:00,3
1237,Chailly-en-Gâtinais,2014-12-31 00:00:00,1
1238,Chailly-en-Gâtinais,2015-12-31 00:00:00,1
1239,Chain rule,2001-12-31 00:00:00,3
1240,Chain rule,2002-12-31 00:00:00,3
1241,Chain rule,2003-12-31 00:00:00,37
1242,Chain rule,2004-12-31 00:00:00,26
1243,Chain rule,2005-12-31 00:00:00,57
1244,Chain rule,2006-12-31 00:00:00,82
1245,Chain rule,2007-12-31 00:00:00,71
1246,Chain rule,2008-12-31 00:00:00,74
1247,Chain rule,2009-12-31 00:00:00,83
1248,Chain rule,2010-12-31 00:00:00,129
1249,Chain rule,2011-12-31 00:00:00,64
1250,Chain rule,2012-12-31 00:00:00,54
1251,Chain rule,2013-12-31 00:00:00,64
1252,Chain rule,2014-12-31 00:00:00,31
1253,Chain rule,2015-12-31 00:00:00,44
1254,Chain rule,2016-12-31 00:00:00,29
1255,Chalalan,2006-12-31 00:00:00,5
1256,Chalalan,2008-12-31 00:00:00,7
1257,Chalalan,2009-12-31 00:00:00,2
1258,Chalalan,2010-12-31 00:00:00,5
1259,Chalalan,2011-12-31 00:00:00,13
1260,Chalalan,2012-12-31 00:00:00,7
1261,Chalalan,2013-12-31 00:00:00,1
1262,Chalalan,2014-12-31 00:00:00,4
1263,Chalalan,2016-12-31 00:00:00,1
1264,Charles Duncan (GC),2007-12-31 00:00:00,6
1265,Charles Duncan (GC),2008-12-31 00:00:00,3
1266,Charles Duncan (GC),2009-12-31 00:00:00,5
1267,Charles Duncan (GC),2010-12-31 00:00:00,2
1268,Charles Duncan (GC),2011-12-31 00:00:00,1
1269,Charles Duncan (GC),2012-12-31 00:00:00,3
1270,Charles Duncan (GC),2013-12-31 00:00:00,1
1271,Charles Duncan (GC),2014-12-31 00:00:00,1
1272,Charles Duncan (GC),2016-12-31 00:00:00,2
1273,"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2008-12-31 00:00:00,8
1274,"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2009-12-31 00:00:00,2
1275,"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2010-12-31 00:00:00,15
1276,"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2011-12-31 00:00:00,2
1277,"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2012-12-31 00:00:00,5
1278,"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2013-12-31 00:00:00,5
1279,"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2015-12-31 00:00:00,2
1280,"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2016-12-31 00:00:00,1
1281,Charles J. Guiteau,2003-12-31 00:00:00,27
1282,Charles J. Guiteau,2004-12-31 00:00:00,16
1283,Charles J. Guiteau,2005-12-31 00:00:00,37
1284,Charles J. Guiteau,2006-12-31 00:00:00,77
1285,Charles J. Guiteau,2007-12-31 00:00:00,109
1286,Charles J. Guiteau,2008-12-31 00:00:00,84
1287,Charles J. Guiteau,2009-12-31 00:00:00,45
1288,Charles J. Guiteau,2010-12-31 00:00:00,93
1289,Charles J. Guiteau,2011-12-31 00:00:00,75
1290,Charles J. Guiteau,2012-12-31 00:00:00,78
1291,Charles J. Guiteau,2013-12-31 00:00:00,66
1292,Charles J. Guiteau,2014-12-31 00:00:00,30
1293,Charles J. Guiteau,2015-12-31 00:00:00,78
1294,Charles J. Guiteau,2016-12-31 00:00:00,34
1295,Charles J. O'Malley,2011-12-31 00:00:00,8
1296,Charles J. O'Malley,2012-12-31 00:00:00,1
1297,Charles J. O'Malley,2014-12-31 00:00:00,6
1298,Charles J. O'Malley,2016-12-31 00:00:00,1
1299,Charles Mitchell (shipbuilder),2004-12-31 00:00:00,2
1300,Charles Mitchell (shipbuilder),2005-12-31 00:00:00,17
1301,Charles Mitchell (shipbuilder),2006-12-31 00:00:00,8
1302,Charles Mitchell (shipbuilder),2007-12-31 00:00:00,6
1303,Charles Mitchell (shipbuilder),2008-12-31 00:00:00,11
1304,Charles Mitchell (shipbuilder),2009-12-31 00:00:00,8
1305,Charles Mitchell (shipbuilder),2010-12-31 00:00:00,3
1306,Charles Mitchell (shipbuilder),2011-12-31 00:00:00,4
1307,Charles Mitchell (shipbuilder),2012-12-31 00:00:00,4
1308,Charles Mitchell (shipbuilder),2013-12-31 00:00:00,1
1309,Charles Mitchell (shipbuilder),2014-12-31 00:00:00,2
1310,Charles Mitchell (shipbuilder),2015-12-31 00:00:00,1
1311,Charles Mitchell (shipbuilder),2016-12-31 00:00:00,1
1312,Charles W. Moore Jr.,2015-12-31 00:00:00,2
1313,Charles W. Moore Jr.,2016-12-31 00:00:00,17
1314,Chaz Dennis,2007-12-31 00:00:00,8
1315,Chaz Dennis,2008-12-31 00:00:00,4
1316,Chaz Dennis,2009-12-31 00:00:00,10
1317,Chaz Dennis,2010-12-31 00:00:00,3
1318,Chaz Dennis,2011-12-31 00:00:00,4
1319,Chaz Dennis,2012-12-31 00:00:00,6
1320,Chaz Dennis,2013-12-31 00:00:00,3
1321,Chaz Dennis,2014-12-31 00:00:00,2
1322,Chaz Dennis,2015-12-31 00:00:00,2
1323,Chaz Dennis,2016-12-31 00:00:00,1
1324,"Check, Virginia",2012-12-31 00:00:00,1
1325,"Check, Virginia",2013-12-31 00:00:00,2
1326,"Check, Virginia",2014-12-31 00:00:00,2
1327,Cherish Life Queensland,2005-12-31 00:00:00,3
1328,Cherish Life Queensland,2006-12-31 00:00:00,5
1329,Cherish Life Queensland,2007-12-31 00:00:00,2
1330,Cherish Life Queensland,2008-12-31 00:00:00,3
1331,Cherish Life Queensland,2009-12-31 00:00:00,2
1332,Cherish Life Queensland,2010-12-31 00:00:00,5
1333,Cherish Life Queensland,2011-12-31 00:00:00,9
1334,Cherish Life Queensland,2012-12-31 00:00:00,1
1335,Cherish Life Queensland,2016-12-31 00:00:00,1
1336,"Cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase",2007-12-31 00:00:00,2
1337,"Cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase",2009-12-31 00:00:00,7
1338,"Cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase",2010-12-31 00:00:00,2
1339,"Cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase",2011-12-31 00:00:00,2
1340,"Cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase",2013-12-31 00:00:00,4
1341,"Cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase",2014-12-31 00:00:00,1
1342,"Cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase",2015-12-31 00:00:00,4
1343,"Cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase",2016-12-31 00:00:00,2
1344,"Chris Brown (cricketer, born 1973)",2013-12-31 00:00:00,9
1345,"Chris Brown (cricketer, born 1973)",2014-12-31 00:00:00,1
1346,"Chris Brown (cricketer, born 1973)",2015-12-31 00:00:00,4
1347,"Chris Brown (cricketer, born 1973)",2016-12-31 00:00:00,21
1348,Christoffer Persson,2011-12-31 00:00:00,4
1349,Christoffer Persson,2012-12-31 00:00:00,2
1350,Christoffer Persson,2013-12-31 00:00:00,2
1351,Christoffer Persson,2014-12-31 00:00:00,3
1352,Christoffer Persson,2016-12-31 00:00:00,1
1353,Chruszczyna Wielka,2008-12-31 00:00:00,1
1354,Chruszczyna Wielka,2009-12-31 00:00:00,2
1355,Chruszczyna Wielka,2010-12-31 00:00:00,1
1356,Chruszczyna Wielka,2013-12-31 00:00:00,1
1357,Chruszczyna Wielka,2015-12-31 00:00:00,1
1358,Cielądz,2008-12-31 00:00:00,2
1359,Cielądz,2009-12-31 00:00:00,4
1360,Cielądz,2010-12-31 00:00:00,1
1361,Cielądz,2013-12-31 00:00:00,2
1362,Cielądz,2016-12-31 00:00:00,1
1363,City Charter High School,2006-12-31 00:00:00,92
1364,City Charter High School,2007-12-31 00:00:00,60
1365,City Charter High School,2008-12-31 00:00:00,70
1366,City Charter High School,2009-12-31 00:00:00,14
1367,City Charter High School,2010-12-31 00:00:00,28
1368,City Charter High School,2011-12-31 00:00:00,6
1369,City Charter High School,2012-12-31 00:00:00,35
1370,City Charter High School,2013-12-31 00:00:00,3
1371,City Charter High School,2014-12-31 00:00:00,1
1372,City Charter High School,2015-12-31 00:00:00,7
1373,City Charter High School,2016-12-31 00:00:00,6
1374,Civil parishes in England,2010-12-31 00:00:00,2
1375,Civil parishes in England,2011-12-31 00:00:00,4
1376,Civil parishes in England,2012-12-31 00:00:00,2
1377,Civil parishes in England,2014-12-31 00:00:00,6
1378,Civil parishes in England,2015-12-31 00:00:00,2
1379,Civil parishes in England,2016-12-31 00:00:00,3
1380,"Clark, New Jersey",2002-12-31 00:00:00,2
1381,"Clark, New Jersey",2004-12-31 00:00:00,7
1382,"Clark, New Jersey",2005-12-31 00:00:00,4
1383,"Clark, New Jersey",2006-12-31 00:00:00,37
1384,"Clark, New Jersey",2007-12-31 00:00:00,56
1385,"Clark, New Jersey",2008-12-31 00:00:00,31
1386,"Clark, New Jersey",2009-12-31 00:00:00,72
1387,"Clark, New Jersey",2010-12-31 00:00:00,71
1388,"Clark, New Jersey",2011-12-31 00:00:00,46
1389,"Clark, New Jersey",2012-12-31 00:00:00,22
1390,"Clark, New Jersey",2013-12-31 00:00:00,30
1391,"Clark, New Jersey",2014-12-31 00:00:00,21
1392,"Clark, New Jersey",2015-12-31 00:00:00,26
1393,"Clark, New Jersey",2016-12-31 00:00:00,11
1394,Cleis Press,2005-12-31 00:00:00,7
1395,Cleis Press,2006-12-31 00:00:00,2
1396,Cleis Press,2007-12-31 00:00:00,7
1397,Cleis Press,2008-12-31 00:00:00,3
1398,Cleis Press,2009-12-31 00:00:00,3
1399,Cleis Press,2010-12-31 00:00:00,16
1400,Cleis Press,2011-12-31 00:00:00,6
1401,Cleis Press,2012-12-31 00:00:00,4
1402,Cleis Press,2013-12-31 00:00:00,6
1403,Cleis Press,2014-12-31 00:00:00,6
1404,Cleis Press,2015-12-31 00:00:00,1
1405,Climate Investment Funds,2008-12-31 00:00:00,42
1406,Climate Investment Funds,2009-12-31 00:00:00,16
1407,Climate Investment Funds,2010-12-31 00:00:00,3
1408,Climate Investment Funds,2011-12-31 00:00:00,6
1409,Climate Investment Funds,2012-12-31 00:00:00,3
1410,Climate Investment Funds,2014-12-31 00:00:00,2
1411,Climate Investment Funds,2015-12-31 00:00:00,3
1412,Climate Investment Funds,2016-12-31 00:00:00,1
1413,Clivina bhamoensis,2015-12-31 00:00:00,3
1414,Cobblestone,2004-12-31 00:00:00,7
1415,Cobblestone,2005-12-31 00:00:00,17
1416,Cobblestone,2006-12-31 00:00:00,41
1417,Cobblestone,2007-12-31 00:00:00,37
1418,Cobblestone,2008-12-31 00:00:00,47
1419,Cobblestone,2009-12-31 00:00:00,26
1420,Cobblestone,2010-12-31 00:00:00,20
1421,Cobblestone,2011-12-31 00:00:00,41
1422,Cobblestone,2012-12-31 00:00:00,37
1423,Cobblestone,2013-12-31 00:00:00,34
1424,Cobblestone,2014-12-31 00:00:00,18
1425,Cobblestone,2015-12-31 00:00:00,18
1426,Cobblestone,2016-12-31 00:00:00,10
1427,Colachel,2006-12-31 00:00:00,55
1428,Colachel,2007-12-31 00:00:00,33
1429,Colachel,2008-12-31 00:00:00,23
1430,Colachel,2009-12-31 00:00:00,33
1431,Colachel,2010-12-31 00:00:00,19
1432,Colachel,2011-12-31 00:00:00,32
1433,Colachel,2012-12-31 00:00:00,52
1434,Colachel,2013-12-31 00:00:00,25
1435,Colachel,2014-12-31 00:00:00,22
1436,Colachel,2015-12-31 00:00:00,17
1437,Colachel,2016-12-31 00:00:00,9
1438,Coleophora impercepta,2011-12-31 00:00:00,1
1439,Coleophora impercepta,2014-12-31 00:00:00,1
1440,Coleophora impercepta,2016-12-31 00:00:00,1
1441,Collared puffbird,2005-12-31 00:00:00,1
1442,Collared puffbird,2006-12-31 00:00:00,7
1443,Collared puffbird,2007-12-31 00:00:00,4
1444,Collared puffbird,2008-12-31 00:00:00,2
1445,Collared puffbird,2010-12-31 00:00:00,3
1446,Collared puffbird,2012-12-31 00:00:00,6
1447,Collared puffbird,2013-12-31 00:00:00,3
1448,Collared puffbird,2014-12-31 00:00:00,8
1449,Collared puffbird,2016-12-31 00:00:00,1
1450,Comala,2004-12-31 00:00:00,1
1451,Comala,2005-12-31 00:00:00,5
1452,Comala,2006-12-31 00:00:00,7
1453,Comala,2007-12-31 00:00:00,3
1454,Comala,2008-12-31 00:00:00,21
1455,Comala,2009-12-31 00:00:00,3
1456,Comala,2010-12-31 00:00:00,3
1457,Comala,2011-12-31 00:00:00,13
1458,Comala,2012-12-31 00:00:00,3
1459,Comala,2013-12-31 00:00:00,3
1460,Comala,2014-12-31 00:00:00,6
1461,Comala,2015-12-31 00:00:00,4
1462,Comala,2016-12-31 00:00:00,4
1463,Comedy Showcase,2007-12-31 00:00:00,11
1464,Comedy Showcase,2008-12-31 00:00:00,3
1465,Comedy Showcase,2009-12-31 00:00:00,22
1466,Comedy Showcase,2010-12-31 00:00:00,12
1467,Comedy Showcase,2011-12-31 00:00:00,19
1468,Comedy Showcase,2012-12-31 00:00:00,22
1469,Comedy Showcase,2013-12-31 00:00:00,3
1470,Comedy Showcase,2014-12-31 00:00:00,5
1471,Comedy Showcase,2015-12-31 00:00:00,1
1472,Commentaria in Aristotelem Graeca,2009-12-31 00:00:00,7
1473,Commentaria in Aristotelem Graeca,2010-12-31 00:00:00,5
1474,Commentaria in Aristotelem Graeca,2011-12-31 00:00:00,8
1475,Commentaria in Aristotelem Graeca,2012-12-31 00:00:00,3
1476,Commentaria in Aristotelem Graeca,2013-12-31 00:00:00,3
1477,Commentaria in Aristotelem Graeca,2014-12-31 00:00:00,5
1478,Commentaria in Aristotelem Graeca,2016-12-31 00:00:00,1
1479,Computational electromagnetics,2006-12-31 00:00:00,104
1480,Computational electromagnetics,2007-12-31 00:00:00,89
1481,Computational electromagnetics,2008-12-31 00:00:00,79
1482,Computational electromagnetics,2009-12-31 00:00:00,36
1483,Computational electromagnetics,2010-12-31 00:00:00,41
1484,Computational electromagnetics,2011-12-31 00:00:00,37
1485,Computational electromagnetics,2012-12-31 00:00:00,31
1486,Computational electromagnetics,2013-12-31 00:00:00,20
1487,Computational electromagnetics,2014-12-31 00:00:00,18
1488,Computational electromagnetics,2015-12-31 00:00:00,11
1489,Computational electromagnetics,2016-12-31 00:00:00,7
1490,Conochuza,2009-12-31 00:00:00,1
1491,Conochuza,2011-12-31 00:00:00,2
1492,Conochuza,2013-12-31 00:00:00,1
1493,Conochuza,2014-12-31 00:00:00,3
1494,Coso Hot Springs,2005-12-31 00:00:00,6
1495,Coso Hot Springs,2006-12-31 00:00:00,7
1496,Coso Hot Springs,2007-12-31 00:00:00,2
1497,Coso Hot Springs,2008-12-31 00:00:00,5
1498,Coso Hot Springs,2009-12-31 00:00:00,2
1499,Coso Hot Springs,2010-12-31 00:00:00,10
1500,Coso Hot Springs,2011-12-31 00:00:00,8
1501,Coso Hot Springs,2014-12-31 00:00:00,1
1502,Coso Hot Springs,2015-12-31 00:00:00,2
1503,Coso Hot Springs,2016-12-31 00:00:00,2
1504,Costa Rica Fed Cup team,2007-12-31 00:00:00,3
1505,Costa Rica Fed Cup team,2010-12-31 00:00:00,2
1506,Costa Rica Fed Cup team,2011-12-31 00:00:00,3
1507,Costa Rica Fed Cup team,2012-12-31 00:00:00,1
1508,Costa Rica Fed Cup team,2013-12-31 00:00:00,2
1509,Cotts baronets,2007-12-31 00:00:00,2
1510,Cotts baronets,2008-12-31 00:00:00,2
1511,Cotts baronets,2009-12-31 00:00:00,1
1512,Cotts baronets,2010-12-31 00:00:00,2
1513,Cotts baronets,2011-12-31 00:00:00,1
1514,Cotts baronets,2012-12-31 00:00:00,2
1515,Cotts baronets,2013-12-31 00:00:00,2
1516,Cotts baronets,2014-12-31 00:00:00,1
1517,Cotts baronets,2015-12-31 00:00:00,1
1518,Cotts baronets,2016-12-31 00:00:00,1
1519,Count Franz von Limburg Stirum,2007-12-31 00:00:00,9
1520,Count Franz von Limburg Stirum,2008-12-31 00:00:00,9
1521,Count Franz von Limburg Stirum,2009-12-31 00:00:00,1
1522,Count Franz von Limburg Stirum,2010-12-31 00:00:00,7
1523,Count Franz von Limburg Stirum,2011-12-31 00:00:00,2
1524,Count Franz von Limburg Stirum,2012-12-31 00:00:00,2
1525,Count Franz von Limburg Stirum,2013-12-31 00:00:00,1
1526,Count Franz von Limburg Stirum,2014-12-31 00:00:00,2
1527,Count Franz von Limburg Stirum,2015-12-31 00:00:00,1
1528,Count Franz von Limburg Stirum,2016-12-31 00:00:00,1
1529,Country Rugby League,2006-12-31 00:00:00,6
1530,Country Rugby League,2007-12-31 00:00:00,16
1531,Country Rugby League,2008-12-31 00:00:00,13
1532,Country Rugby League,2009-12-31 00:00:00,9
1533,Country Rugby League,2010-12-31 00:00:00,10
1534,Country Rugby League,2011-12-31 00:00:00,14
1535,Country Rugby League,2012-12-31 00:00:00,11
1536,Country Rugby League,2013-12-31 00:00:00,5
1537,Country Rugby League,2014-12-31 00:00:00,18
1538,Country Rugby League,2015-12-31 00:00:00,1
1539,Country Rugby League,2016-12-31 00:00:00,3
1540,Croatian Academy of Sciences and Arts,2004-12-31 00:00:00,12
1541,Croatian Academy of Sciences and Arts,2005-12-31 00:00:00,9
1542,Croatian Academy of Sciences and Arts,2006-12-31 00:00:00,22
1543,Croatian Academy of Sciences and Arts,2007-12-31 00:00:00,10
1544,Croatian Academy of Sciences and Arts,2008-12-31 00:00:00,33
1545,Croatian Academy of Sciences and Arts,2009-12-31 00:00:00,43
1546,Croatian Academy of Sciences and Arts,2010-12-31 00:00:00,20
1547,Croatian Academy of Sciences and Arts,2011-12-31 00:00:00,19
1548,Croatian Academy of Sciences and Arts,2012-12-31 00:00:00,15
1549,Croatian Academy of Sciences and Arts,2013-12-31 00:00:00,6
1550,Croatian Academy of Sciences and Arts,2014-12-31 00:00:00,16
1551,Croatian Academy of Sciences and Arts,2015-12-31 00:00:00,15
1552,Croatian Academy of Sciences and Arts,2016-12-31 00:00:00,11
1553,Crossosomataceae,2006-12-31 00:00:00,1
1554,Crossosomataceae,2008-12-31 00:00:00,6
1555,Crossosomataceae,2009-12-31 00:00:00,2
1556,Crossosomataceae,2011-12-31 00:00:00,2
1557,Crossosomataceae,2012-12-31 00:00:00,5
1558,Crossosomataceae,2013-12-31 00:00:00,5
1559,Crossosomataceae,2014-12-31 00:00:00,11
1560,Crossosomataceae,2016-12-31 00:00:00,5
1561,Crowder Formation,2014-12-31 00:00:00,3
1562,Crowder Formation,2015-12-31 00:00:00,7
1563,Crowder Formation,2016-12-31 00:00:00,2
1564,Cunningham Communication,2013-12-31 00:00:00,52
1565,Cunningham Communication,2014-12-31 00:00:00,1
1566,Cunningham Communication,2015-12-31 00:00:00,7
1567,Cunningham Communication,2016-12-31 00:00:00,1
1568,Cuprian Macarencu,2009-12-31 00:00:00,3
1569,Cuprian Macarencu,2011-12-31 00:00:00,1
1570,Cuprian Macarencu,2012-12-31 00:00:00,1
1571,Cuprian Macarencu,2013-12-31 00:00:00,3
1572,Cuprian Macarencu,2016-12-31 00:00:00,1
1573,Curad,2009-12-31 00:00:00,4
1574,Curad,2010-12-31 00:00:00,3
1575,Curad,2013-12-31 00:00:00,5
1576,Curad,2015-12-31 00:00:00,11
1577,Cyffylliog,2013-12-31 00:00:00,2
1578,Cyffylliog,2014-12-31 00:00:00,2
1579,Cyffylliog,2015-12-31 00:00:00,5
1580,Cyffylliog,2016-12-31 00:00:00,4
1581,Cyril Berry,2007-12-31 00:00:00,3
1582,Cyril Berry,2008-12-31 00:00:00,3
1583,Cyril Berry,2009-12-31 00:00:00,4
1584,Cyril Berry,2010-12-31 00:00:00,1
1585,Cyril Berry,2011-12-31 00:00:00,13
1586,Cyril Berry,2012-12-31 00:00:00,5
1587,Cyril Berry,2013-12-31 00:00:00,2
1588,Cyril Berry,2014-12-31 00:00:00,1
1589,Cyril Berry,2015-12-31 00:00:00,1
1590,Cyril Berry,2016-12-31 00:00:00,1
1591,Daesong Agricultural Market,2016-12-31 00:00:00,1
1592,Damien Ricketson,2006-12-31 00:00:00,10
1593,Damien Ricketson,2007-12-31 00:00:00,1
1594,Damien Ricketson,2008-12-31 00:00:00,5
1595,Damien Ricketson,2009-12-31 00:00:00,4
1596,Damien Ricketson,2010-12-31 00:00:00,4
1597,Damien Ricketson,2012-12-31 00:00:00,1
1598,Damien Ricketson,2013-12-31 00:00:00,12
1599,Damien Ricketson,2014-12-31 00:00:00,2
1600,Damien Ricketson,2015-12-31 00:00:00,11
1601,Damien Ricketson,2016-12-31 00:00:00,4
1602,Dan Cook,2008-12-31 00:00:00,55
1603,Dan Cook,2009-12-31 00:00:00,35
1604,Dan Cook,2010-12-31 00:00:00,16
1605,Dan Cook,2011-12-31 00:00:00,7
1606,Dan Cook,2012-12-31 00:00:00,9
1607,Dan Cook,2013-12-31 00:00:00,2
1608,Dan Cook,2014-12-31 00:00:00,3
1609,Dan Cook,2015-12-31 00:00:00,2
1610,Dan Cook,2016-12-31 00:00:00,2
1611,Dangemannia,2007-12-31 00:00:00,2
1612,Dangemannia,2012-12-31 00:00:00,2
1613,Dangemannia,2015-12-31 00:00:00,1
1614,Dante Hipolito,2015-12-31 00:00:00,14
1615,Dante Hipolito,2016-12-31 00:00:00,5
1616,Dar Chaffai,2012-12-31 00:00:00,2
1617,Dar Chaffai,2013-12-31 00:00:00,1
1618,Dark Shadows by Marilyn Ross,2014-12-31 00:00:00,2
1619,Dark Shadows by Marilyn Ross,2015-12-31 00:00:00,9
1620,Dark Shadows by Marilyn Ross,2016-12-31 00:00:00,1
1621,Darya Petrovna Saltykova,2010-12-31 00:00:00,16
1622,Darya Petrovna Saltykova,2011-12-31 00:00:00,5
1623,Darya Petrovna Saltykova,2012-12-31 00:00:00,7
1624,Darya Petrovna Saltykova,2013-12-31 00:00:00,6
1625,Darya Petrovna Saltykova,2014-12-31 00:00:00,1
1626,Darya Petrovna Saltykova,2015-12-31 00:00:00,2
1627,Darya Petrovna Saltykova,2016-12-31 00:00:00,2
1628,David Hacker,2012-12-31 00:00:00,1
1629,David Hacker,2013-12-31 00:00:00,3
1630,David Hacker,2014-12-31 00:00:00,4
1631,David Hacker,2015-12-31 00:00:00,2
1632,David Hacker,2016-12-31 00:00:00,1
1633,David Hamilton (bishop),2009-12-31 00:00:00,1
1634,David Hamilton (bishop),2010-12-31 00:00:00,1
1635,David Hamilton (bishop),2011-12-31 00:00:00,1
1636,David Hamilton (bishop),2012-12-31 00:00:00,3
1637,David Hamilton (bishop),2014-12-31 00:00:00,1
1638,David Hamilton (bishop),2015-12-31 00:00:00,2
1639,David Hamilton (bishop),2016-12-31 00:00:00,1
1640,David Womark,2014-12-31 00:00:00,10
1641,David Womark,2015-12-31 00:00:00,1
1642,David Womark,2016-12-31 00:00:00,5
1643,De Wervelwind,2011-12-31 00:00:00,7
1644,De Wervelwind,2013-12-31 00:00:00,6
1645,De Wervelwind,2015-12-31 00:00:00,4
1646,Dearborn-Massar,2015-12-31 00:00:00,7
1647,Dearborn-Massar,2016-12-31 00:00:00,1
1648,Death drive,2005-12-31 00:00:00,4
1649,Death drive,2006-12-31 00:00:00,35
1650,Death drive,2007-12-31 00:00:00,34
1651,Death drive,2008-12-31 00:00:00,44
1652,Death drive,2009-12-31 00:00:00,24
1653,Death drive,2010-12-31 00:00:00,70
1654,Death drive,2011-12-31 00:00:00,21
1655,Death drive,2012-12-31 00:00:00,29
1656,Death drive,2013-12-31 00:00:00,20
1657,Death drive,2014-12-31 00:00:00,3
1658,Death drive,2015-12-31 00:00:00,10
1659,Death drive,2016-12-31 00:00:00,37
1660,Decatur Subdivision,2006-12-31 00:00:00,2
1661,Decatur Subdivision,2007-12-31 00:00:00,2
1662,Decatur Subdivision,2008-12-31 00:00:00,2
1663,Decatur Subdivision,2011-12-31 00:00:00,1
1664,Decatur Subdivision,2012-12-31 00:00:00,1
1665,Delinquent Daughters,2007-12-31 00:00:00,6
1666,Delinquent Daughters,2008-12-31 00:00:00,2
1667,Delinquent Daughters,2009-12-31 00:00:00,12
1668,Delinquent Daughters,2010-12-31 00:00:00,7
1669,Delinquent Daughters,2011-12-31 00:00:00,4
1670,Delinquent Daughters,2012-12-31 00:00:00,1
1671,Delinquent Daughters,2013-12-31 00:00:00,9
1672,Delinquent Daughters,2016-12-31 00:00:00,3
1673,Delta Lake State Park,2004-12-31 00:00:00,1
1674,Delta Lake State Park,2005-12-31 00:00:00,7
1675,Delta Lake State Park,2006-12-31 00:00:00,5
1676,Delta Lake State Park,2007-12-31 00:00:00,1
1677,Delta Lake State Park,2008-12-31 00:00:00,1
1678,Delta Lake State Park,2009-12-31 00:00:00,2
1679,Delta Lake State Park,2010-12-31 00:00:00,2
1680,Delta Lake State Park,2013-12-31 00:00:00,1
1681,Delta Lake State Park,2015-12-31 00:00:00,6
1682,Delta Lake State Park,2016-12-31 00:00:00,2
1683,"Denk bloß nicht, ich heule",2012-12-31 00:00:00,17
1684,"Denk bloß nicht, ich heule",2013-12-31 00:00:00,4
1685,"Denk bloß nicht, ich heule",2015-12-31 00:00:00,3
1686,Dennis Irwin,2006-12-31 00:00:00,1
1687,Dennis Irwin,2007-12-31 00:00:00,1
1688,Dennis Irwin,2008-12-31 00:00:00,42
1689,Dennis Irwin,2009-12-31 00:00:00,7
1690,Dennis Irwin,2010-12-31 00:00:00,3
1691,Dennis Irwin,2011-12-31 00:00:00,3
1692,Dennis Irwin,2012-12-31 00:00:00,6
1693,Dennis Irwin,2013-12-31 00:00:00,7
1694,Dennis Irwin,2014-12-31 00:00:00,5
1695,Dennis Irwin,2015-12-31 00:00:00,3
1696,Dennis Irwin,2016-12-31 00:00:00,4
1697,Denny Lambert,2006-12-31 00:00:00,2
1698,Denny Lambert,2007-12-31 00:00:00,10
1699,Denny Lambert,2008-12-31 00:00:00,14
1700,Denny Lambert,2009-12-31 00:00:00,7
1701,Denny Lambert,2010-12-31 00:00:00,6
1702,Denny Lambert,2011-12-31 00:00:00,11
1703,Denny Lambert,2012-12-31 00:00:00,7
1704,Denny Lambert,2013-12-31 00:00:00,2
1705,Denny Lambert,2014-12-31 00:00:00,6
1706,Denny Lambert,2016-12-31 00:00:00,1
1707,Desmodium,2006-12-31 00:00:00,10
1708,Desmodium,2007-12-31 00:00:00,21
1709,Desmodium,2008-12-31 00:00:00,3
1710,Desmodium,2009-12-31 00:00:00,9
1711,Desmodium,2010-12-31 00:00:00,6
1712,Desmodium,2011-12-31 00:00:00,3
